Date,Open,High,Low,Volume,Close
2019-11-26,315.0,316.5,311.690002,5321000,312.48999
2019-11-27,313.929993,316.820007,312.75,4096900,315.929993
2019-11-29,315.779999,316.619995,313.339996,2411700,314.660004
2019-12-02,314.390015,314.390015,303.75,6218800,309.98999
2019-12-03,302.220001,307.359985,301.880005,4992800,306.160004
2019-12-04,308.429993,308.429993,303.269989,3512100,304.320007
2019-12-05,305.269989,306.480011,298.809998,4615500,302.859985
2019-12-06,304.700012,307.850006,302.600006,4457800,307.350006
2019-12-09,307.350006,311.48999,302.440002,5748400,302.5
2019-12-10,296.119995,298.940002,292.019989,10476100,293.119995
2019-12-11,294.48999,299.429993,294.200012,5589800,298.929993
2019-12-12,295.670013,299.170013,295.059998,4766600,298.440002
2019-12-13,298.5,301.799988,297.25,3879700,298.5
2019-12-16,300.850006,305.709991,298.630005,4658900,304.209991
2019-12-17,307.359985,316.799988,306.600006,10427100,315.480011
2019-12-18,316.26001,325.359985,315.600006,11207400,320.799988
2019-12-19,324.5,332.829987,324.179993,9822300,332.220001
2019-12-20,335.0,338.0,330.600006,9914900,336.899994
2019-12-23,337.76001,337.950012,331.019989,5765300,333.100006
2019-12-24,334.01001,335.700012,331.600006,2019300,333.200012
2019-12-26,334.600006,336.459991,332.01001,3589900,332.630005
2019-12-27,332.959991,333.820007,326.01001,5036100,329.089996
2019-12-30,329.079987,329.190002,322.859985,4311500,323.309998
2019-12-31,322.0,324.920013,321.089996,3713300,323.570007
2020-01-02,326.100006,329.980011,324.779999,4485800,329.809998
2020-01-03,326.779999,329.859985,325.529999,3806900,325.899994
2020-01-06,323.119995,336.359985,321.200012,5663100,335.829987
2020-01-07,336.470001,336.700012,330.299988,4703200,330.75
2020-01-08,331.48999,342.700012,331.049988,7104500,339.26001
2020-01-09,342.0,343.420013,334.609985,4709300,335.660004
2020-01-10,337.130005,338.5,327.269989,4718300,329.049988
2020-01-13,331.799988,340.850006,331.51001,6290000,338.920013
2020-01-14,344.399994,345.380005,335.519989,7199400,338.690002
2020-01-15,338.679993,343.170013,336.600006,5158000,339.070007
2020-01-16,343.5,343.559998,335.850006,5016000,338.619995
2020-01-17,341.0,341.570007,337.380005,6066500,339.670013
2020-01-21,340.0,341.0,332.589996,14350300,338.109985
2020-01-22,332.549988,336.299988,323.600006,21730000,326.0
2020-01-23,326.040009,349.880005,325.01001,18200300,349.600006
2020-01-24,348.459991,359.850006,345.880005,17939700,353.160004
2020-01-27,345.950012,351.899994,341.019989,7709500,342.880005
2020-01-28,345.880005,352.399994,342.779999,6821600,348.519989
2020-01-29,349.0,349.399994,338.549988,7643500,343.160004
2020-01-30,341.100006,348.200012,339.25,5328100,347.73999
2020-01-31,347.390015,347.390015,340.980011,5230000,345.089996
2020-02-03,347.23999,359.630005,346.279999,6670600,358.0
2020-02-04,361.0,369.570007,356.100006,7161500,369.01001
2020-02-05,375.130005,375.25,362.299988,6437000,369.670013
2020-02-06,369.600006,371.549988,362.51001,3920400,366.950012
2020-02-07,365.040009,371.799988,363.570007,4385200,366.769989
2020-02-10,365.0,374.799988,362.519989,5294100,371.070007
2020-02-11,373.75,378.109985,369.720001,4772900,373.690002
2020-02-12,377.179993,380.619995,375.880005,4624800,380.01001
2020-02-13,376.959991,385.369995,376.51001,4485400,381.399994
2020-02-14,381.470001,385.149994,379.429993,3736300,380.399994
2020-02-18,379.299988,389.540009,379.190002,5173900,387.779999
2020-02-19,388.119995,392.950012,384.899994,4896400,386.190002
2020-02-20,386.559998,389.700012,376.679993,4079400,386.0
2020-02-21,385.329987,387.320007,377.899994,3930100,380.070007
2020-02-24,364.76001,372.820007,361.0,6936400,368.700012
2020-02-25,372.0,375.649994,357.720001,6481200,360.089996
2020-02-26,366.309998,382.0,365.0,8934100,379.23999
2020-02-27,371.459991,391.559998,370.600006,10967700,371.709991
2020-02-28,364.209991,376.769989,356.799988,11168600,369.029999
2020-03-02,373.109985,381.359985,364.5,6997900,381.049988
2020-03-03,381.029999,393.519989,367.399994,8364600,368.769989
2020-03-04,377.769989,384.01001,370.51001,5487300,383.790009
2020-03-05,381.0,391.399994,368.640015,8747000,372.779999
2020-03-06,367.700012,371.309998,356.850006,8147200,368.970001
2020-03-09,343.859985,357.470001,341.720001,7405500,346.48999
2020-03-10,356.429993,364.540009,347.850006,7604400,364.130005
2020-03-11,358.920013,362.980011,344.790009,6036000,349.920013
2020-03-12,326.5,335.720001,307.320007,12071600,315.25
2020-03-13,330.51001,336.420013,307.390015,9458200,336.299988
2020-03-16,306.630005,334.350006,294.75,10559900,298.839996
2020-03-17,306.190002,322.899994,290.25,10013900,319.75
2020-03-18,302.399994,331.579987,300.0,12593600,315.470001
2020-03-19,324.329987,348.51001,316.820007,10616000,332.029999
2020-03-20,342.309998,350.48999,332.0,10853800,332.829987
2020-03-23,347.890015,366.109985,340.880005,13449400,360.269989
2020-03-24,369.98999,372.929993,353.029999,11638700,357.320007
2020-03-25,361.019989,362.0,339.170013,8767200,342.390015
2020-03-26,344.0,363.839996,341.730011,7229600,362.98999
2020-03-27,359.089996,368.559998,353.0,7948800,357.119995
2020-03-30,363.0,377.799988,361.170013,8622000,370.959991
2020-03-31,367.929993,383.01001,366.440002,9366500,375.5
2020-04-01,376.049988,380.230011,361.019989,6672500,364.079987
2020-04-02,364.079987,370.98999,360.059998,4592500,370.079987
2020-04-03,367.470001,370.899994,357.51001,4860800,361.76001
2020-04-06,365.220001,380.290009,361.709991,8183900,379.959991
2020-04-07,380.0,381.329987,369.339996,7046400,372.279999
2020-04-08,374.01001,378.390015,368.309998,6908900,371.119995
2020-04-09,371.059998,372.100006,363.029999,7711300,370.720001
2020-04-13,371.309998,400.51001,367.700012,11692900,396.720001
2020-04-14,397.5,417.820007,394.850006,11581000,413.549988
2020-04-15,413.0,434.980011,412.25,13561200,426.75
2020-04-16,437.0,449.519989,431.609985,16128700,439.170013
2020-04-17,431.0,432.0,414.700012,12616300,422.959991
2020-04-20,435.170013,444.48999,430.559998,12655800,437.48999
2020-04-21,444.769989,447.0,425.600006,23177600,433.829987
2020-04-22,429.730011,433.0,413.0,21084800,421.420013
2020-04-23,419.26001,438.410004,419.26001,13952300,426.700012
2020-04-24,425.0,427.170013,415.880005,8658900,424.98999
2020-04-27,425.0,429.0,420.839996,6277500,421.380005
2020-04-28,419.98999,421.0,402.910004,10101200,403.829987
2020-04-29,399.529999,415.859985,393.600006,9693100,411.890015
2020-04-30,410.309998,424.440002,408.0,7954000,419.850006
2020-05-01,415.100006,427.970001,411.730011,8299900,415.269989
2020-05-04,417.779999,428.540009,414.869995,7799100,428.149994
2020-05-05,427.559998,431.0,421.559998,6286300,424.679993
2020-05-06,429.299988,439.769989,426.390015,6660700,434.26001
2020-05-07,436.890015,438.880005,430.660004,5641900,436.529999
2020-05-08,434.140015,442.0,433.640015,5049300,435.549988
2020-05-11,436.329987,444.890015,435.559998,5486000,440.519989
2020-05-12,442.0,444.170013,431.359985,4598200,431.820007
2020-05-13,435.690002,447.0,427.269989,7014600,438.269989
2020-05-14,444.899994,452.380005,432.820007,9007500,441.950012
2020-05-15,440.700012,455.0,437.51001,7244000,454.190002
2020-05-18,451.160004,456.359985,443.350006,7773500,452.579987
2020-05-19,453.399994,458.970001,450.470001,4810500,451.040009
2020-05-20,454.25,455.809998,444.0,5607300,447.670013
2020-05-21,448.559998,448.959991,430.25,9117300,436.25
2020-05-22,437.0,439.089996,427.179993,5422300,429.320007
2020-05-26,427.769989,428.5,413.140015,7881100,414.769989
2020-05-27,410.380005,420.019989,397.859985,10446300,419.890015
2020-05-28,417.23999,422.369995,411.5,5655100,413.440002
2020-05-29,417.459991,420.299988,411.850006,5254900,419.730011
2020-06-01,418.829987,426.720001,415.980011,3743700,425.920013
2020-06-02,425.869995,427.589996,419.459991,3494800,427.309998
2020-06-03,426.950012,427.100006,418.049988,4316000,421.970001
2020-06-04,422.390015,428.709991,410.029999,5410500,414.329987
2020-06-05,407.290009,420.23999,404.25,5099600,419.600006
2020-06-08,416.0,420.799988,406.5,5851500,419.48999
2020-06-09,421.649994,434.730011,420.309998,6797000,434.049988
2020-06-10,436.0,439.690002,430.549988,4896900,434.480011
2020-06-11,428.200012,445.570007,424.160004,7462900,425.559998
2020-06-12,429.0,434.059998,412.450012,6461100,418.070007
2020-06-15,421.399994,426.48999,415.420013,4467900,425.5
2020-06-16,425.76001,437.959991,425.179993,5507900,436.130005
2020-06-17,441.820007,450.459991,439.220001,6529600,447.769989
2020-06-18,448.730011,452.76001,442.799988,4277600,449.869995
2020-06-19,449.119995,453.970001,445.600006,5934500,453.720001
2020-06-22,455.01001,468.589996,454.209991,6272100,468.040009
2020-06-23,466.5,474.01001,464.5,5948400,466.26001
2020-06-24,468.540009,472.359985,454.0,4826200,457.850006
2020-06-25,458.859985,467.01001,454.0,4134500,465.910004
2020-06-26,466.390015,468.029999,442.23999,6804700,443.399994
2020-06-29,445.230011,447.670013,432.140015,4844000,447.23999
2020-06-30,450.019989,457.589996,447.0,4198500,455.040009
2020-07-01,454.0,488.230011,454.0,9705900,485.640015
2020-07-02,485.640015,492.279999,475.529999,6351500,476.890015
2020-07-06,480.769989,499.5,479.799988,7839000,493.809998
2020-07-07,497.309998,504.820007,490.829987,5669900,493.160004
2020-07-08,498.579987,505.100006,493.809998,5691700,502.779999
2020-07-09,508.399994,510.0,495.779999,5840500,507.76001
2020-07-10,519.72998,555.880005,511.279999,21605600,548.72998
2020-07-13,567.97998,575.369995,520.960022,18399000,525.5
2020-07-14,517.080017,525.5,490.48999,15083300,524.880005
2020-07-15,516.299988,529.0,510.179993,10066700,523.26001
2020-07-16,526.47998,535.539978,504.359985,24499000,527.390015
2020-07-17,494.869995,503.589996,484.140015,24991400,492.98999
2020-07-20,489.140015,504.5,484.200012,11940300,502.410004
2020-07-21,506.0,506.220001,488.609985,9113700,490.100006
2020-07-22,492.190002,497.200012,487.200012,6954100,489.820007
2020-07-23,491.130005,491.899994,472.019989,7722000,477.579987
2020-07-24,468.769989,487.170013,467.540009,7746200,480.450012
2020-07-27,484.51001,496.920013,482.309998,7863100,495.649994
2020-07-28,496.019989,497.790009,487.76001,5986700,488.51001
2020-07-29,492.25,494.920013,484.130005,6611800,484.480011
2020-07-30,480.709991,488.350006,477.51001,6608600,485.799988
2020-07-31,488.290009,494.799988,484.5,5916300,488.880005
2020-08-03,490.859985,503.089996,490.230011,5873100,498.619995
2020-08-04,498.649994,510.440002,498.649994,5608000,509.640015
2020-08-05,508.679993,510.100006,501.200012,4308200,502.109985
2020-08-06,504.109985,510.820007,498.700012,3725900,509.079987
2020-08-07,505.450012,508.290009,486.679993,5910300,494.730011
2020-08-10,493.350006,497.459991,478.630005,4691200,483.380005
2020-08-11,479.75,480.920013,466.549988,7329200,466.929993
2020-08-12,471.339996,482.48999,470.179993,5439200,475.470001
2020-08-13,478.399994,484.450012,476.450012,3008900,481.329987
2020-08-14,482.820007,488.329987,480.209991,2943500,482.679993
2020-08-17,484.190002,486.23999,479.100006,2423500,482.350006
2020-08-18,484.350006,495.299988,482.799988,3505500,491.869995
2020-08-19,493.929993,494.5,483.5,3156200,484.529999
2020-08-20,484.690002,498.940002,483.890015,5132500,497.899994
2020-08-21,496.459991,498.130005,490.0,3921300,492.309998
2020-08-24,495.440002,501.0,483.160004,4762200,488.809998
2020-08-25,488.190002,492.470001,485.089996,5727700,490.579987
2020-08-26,492.5,549.039978,492.079987,20373700,547.530029
2020-08-27,537.780029,541.0,521.25,9062900,526.27002
2020-08-28,532.0,539.0,522.0,4417500,523.890015
2020-08-31,521.159973,531.98999,517.580017,4941400,529.559998
2020-09-01,532.599976,557.390015,532.450012,9572700,556.549988
2020-09-02,553.780029,556.5,537.369995,5886900,552.840027
2020-09-03,545.0,554.0,521.320007,9071100,525.75
2020-09-04,520.179993,527.359985,485.980011,8270100,516.049988
2020-09-08,498.399994,522.0,495.0,5572700,507.019989
2020-09-09,519.210022,520.0,492.570007,6848100,500.190002
2020-09-10,503.350006,506.290009,478.839996,6240200,480.670013
2020-09-11,486.48999,493.730011,476.809998,5035200,482.029999
2020-09-14,480.619995,488.98999,471.299988,7359100,476.26001
2020-09-15,484.0,497.470001,481.630005,5337000,495.98999
2020-09-16,499.98999,504.660004,483.309998,4394900,483.859985
2020-09-17,475.160004,478.399994,463.269989,5379300,470.200012
2020-09-18,472.51001,479.399994,458.600006,6717700,469.959991
2020-09-21,467.690002,487.779999,466.320007,5457500,487.350006
2020-09-22,489.01001,491.820007,479.26001,3482300,491.170013
2020-09-23,491.040009,491.040009,469.0,3726400,470.609985
2020-09-24,470.529999,477.0,467.820007,3727200,473.079987
2020-09-25,474.390015,484.869995,468.029999,3769400,482.880005
2020-09-28,489.109985,492.0,477.880005,4773500,490.649994
2020-09-29,489.5,496.290009,486.529999,3541500,493.480011
2020-09-30,492.570007,504.630005,489.269989,4634100,500.029999
2020-10-01,506.029999,529.549988,503.600006,8153700,527.51001
2020-10-02,516.429993,526.369995,502.700012,6071200,503.059998
2020-10-05,506.799988,520.98999,501.700012,4088100,520.650024
2020-10-06,518.719971,521.820007,504.160004,4199000,505.869995
2020-10-07,518.0,536.48999,515.820007,7988700,534.659973
2020-10-08,533.47998,535.0,524.150024,5386500,531.789978
2020-10-09,537.830017,544.280029,535.0,4781300,539.440002
2020-10-12,548.809998,551.809998,538.23999,5391100,539.809998
2020-10-13,540.559998,557.650024,537.200012,5602500,554.090027
2020-10-14,562.609985,572.48999,541.0,9499000,541.450012
2020-10-15,545.52002,551.219971,535.099976,5113100,541.940002
2020-10-16,549.5,554.330017,530.030029,6347400,530.789978
2020-10-19,537.070007,541.799988,525.380005,7567500,530.719971
2020-10-20,528.140015,533.780029,522.26001,10047200,525.419983
2020-10-21,501.029999,506.850006,488.25,17405700,489.049988
2020-10-22,494.690002,495.140015,482.0,6997900,485.230011
2020-10-23,488.109985,490.059998,481.350006,4927900,488.279999
2020-10-26,487.029999,496.820007,478.899994,6186100,488.23999
2020-10-27,490.01001,490.48999,482.929993,3627200,488.929993
2020-10-28,486.359985,494.0,483.279999,5992700,486.23999
2020-10-29,488.5,513.900024,479.339996,11120700,504.209991
2020-10-30,502.01001,505.880005,472.209991,7807900,475.73999
2020-11-02,478.869995,486.299988,475.0,4408200,484.119995
2020-11-03,484.929993,495.309998,478.76001,3690200,487.220001
2020-11-04,495.359985,507.730011,493.980011,5137300,496.950012
2020-11-05,506.559998,518.72998,503.450012,5372800,513.76001
2020-11-06,515.0,515.210022,502.51001,4236300,514.72998
2020-11-09,485.540009,495.850006,467.26001,10419700,470.5
2020-11-10,470.950012,484.600006,463.410004,8306100,480.23999
2020-11-11,483.0,491.679993,478.26001,5460500,490.76001
2020-11-12,491.0,496.519989,480.429993,5063700,486.769989
2020-11-13,486.769989,488.940002,477.799988,3002700,482.839996
2020-11-16,480.0,485.579987,477.299988,3953600,479.100006
2020-11-17,480.119995,487.51001,478.850006,3698100,480.630005
2020-11-18,481.950012,488.609985,477.720001,3629200,481.790009
2020-11-19,482.0,487.799988,480.470001,2254700,484.670013
2020-11-20,485.220001,494.76001,481.570007,4253400,488.23999
2020-11-23,490.459991,491.149994,475.839996,5416600,476.619995
2020-11-24,478.839996,484.049988,475.890015,3550500,482.880005
2020-11-25,485.130005,486.899994,478.920013,3598600,485.0
2020-11-27,486.579987,493.25,481.850006,2805800,491.359985
2020-11-30,490.079987,492.549988,481.269989,3530900,490.700012
2020-12-01,492.339996,509.470001,491.980011,5052700,504.579987
2020-12-02,501.619995,506.799988,493.5,3028400,503.380005
2020-12-03,502.98999,508.769989,496.040009,2826100,497.519989
2020-12-04,497.5,504.5,493.640015,3666200,498.309998
2020-12-07,500.01001,517.76001,497.769989,4289300,515.780029
2020-12-08,517.900024,521.48999,505.549988,4229000,512.659973
2020-12-09,510.529999,514.5,491.290009,4178800,493.600006
2020-12-10,494.559998,503.769989,492.910004,3018200,501.089996
2020-12-11,495.0,503.339996,494.850006,3210900,503.220001
2020-12-14,505.440002,524.159973,501.179993,5770400,522.419983
2020-12-15,518.5,524.700012,513.559998,3394900,519.780029
2020-12-16,520.109985,527.380005,517.690002,3682400,524.830017
2020-12-17,529.0,535.48999,526.440002,3193400,532.900024
2020-12-18,533.200012,536.369995,526.02002,4502700,534.450012
2020-12-21,530.049988,532.619995,521.150024,3894000,528.909973
2020-12-22,527.690002,530.400024,520.5,1906600,527.330017
2020-12-23,524.76001,526.320007,514.200012,2393200,514.47998
2020-12-24,515.119995,519.349976,512.210022,1144000,513.969971
2020-12-28,516.429993,523.659973,507.130005,2891900,519.119995
2020-12-29,519.900024,536.549988,515.47998,4022400,530.869995
2020-12-30,530.130005,533.26001,523.690002,1876300,524.590027
2020-12-31,525.530029,545.5,523.150024,5392300,540.72998
2021-01-04,539.0,540.799988,515.090027,4444400,522.859985
2021-01-05,521.549988,526.780029,515.890015,3133900,520.799988
2021-01-06,511.970001,513.099976,499.5,5346200,500.48999
2021-01-07,508.279999,516.440002,506.420013,3686400,508.890015
2021-01-08,511.309998,513.23999,504.51001,2973900,510.399994
2021-01-11,507.839996,510.730011,497.950012,3806200,499.100006
2021-01-12,500.0,501.089996,485.670013,5990400,494.25
2021-01-13,495.5,512.349976,493.01001,5032100,507.790009
2021-01-14,507.350006,514.5,499.579987,4177400,500.859985
2021-01-15,500.0,506.320007,495.100006,5895800,497.980011
2021-01-19,501.0,509.25,493.540009,12315800,501.769989
2021-01-20,565.419983,593.289978,556.859985,32637500,586.340027
2021-01-21,582.450012,588.75,570.400024,11802100,579.840027
2021-01-22,582.099976,583.98999,564.349976,7550800,565.169983
2021-01-25,567.0,569.75,548.650024,7207300,556.780029
2021-01-26,554.72998,567.98999,554.059998,5023800,561.929993
2021-01-27,550.710022,556.419983,515.72998,8670300,523.280029
2021-01-28,535.880005,553.150024,530.73999,5969000,538.599976
2021-01-29,538.0,541.0,530.179993,4325300,532.390015
2021-02-01,536.789978,545.059998,531.72998,3547500,539.039978
2021-02-02,542.01001,555.47998,538.929993,3767600,548.159973
2021-02-03,550.169983,550.47998,538.23999,3172300,539.450012
2021-02-04,539.809998,559.47998,537.51001,5164500,552.159973
2021-02-05,552.26001,554.440002,545.47998,2376200,550.789978
2021-02-08,555.0,555.0,543.700012,2791700,547.919983
2021-02-09,546.0,566.0,543.0,3703500,559.070007
2021-02-10,562.5,566.650024,553.460022,3991300,563.590027
2021-02-11,564.440002,565.929993,554.219971,2730600,557.590027
2021-02-12,556.940002,561.25,550.849976,2197100,556.52002
2021-02-16,557.289978,563.630005,552.72998,2624100,557.280029
2021-02-17,550.98999,555.25,543.030029,2069600,551.340027
2021-02-18,549.0,550.0,538.22998,2456200,548.219971
2021-02-19,548.0,548.98999,538.809998,2841500,540.219971
2021-02-22,534.98999,541.789978,530.789978,3078600,533.780029
2021-02-23,525.0,548.539978,518.280029,4136500,546.150024
2021-02-24,539.799988,556.849976,539.070007,3245000,553.409973
2021-02-25,550.27002,556.47998,535.75,4252900,546.700012
2021-02-26,546.51001,553.090027,538.0,3755600,538.849976
2021-03-01,545.570007,552.140015,542.0,3041400,550.640015
2021-03-02,553.340027,556.98999,546.02002,3042200,547.820007
2021-03-03,545.929993,548.01001,517.809998,5362400,520.700012
2021-03-04,521.5,531.5,507.679993,5034800,511.290009
2021-03-05,511.980011,517.76001,498.790009,5070000,516.390015
2021-03-08,514.460022,518.840027,492.850006,3981800,493.329987
2021-03-09,507.309998,513.109985,503.820007,3470000,506.440002
2021-03-10,513.5,518.969971,504.25,3771500,504.540009
2021-03-11,512.200012,530.23999,510.709991,4714500,523.059998
2021-03-12,512.5,526.51001,506.589996,3981700,518.02002
2021-03-15,516.320007,520.72998,508.029999,3484300,520.25
2021-03-16,524.469971,533.419983,523.210022,3238900,524.030029
2021-03-17,522.0,528.369995,514.299988,2817400,524.440002
2021-03-18,516.400024,517.900024,503.850006,4094500,504.790009
2021-03-19,504.959991,513.190002,501.630005,4386400,512.179993
2021-03-22,509.130005,529.309998,509.130005,3360600,523.109985
2021-03-23,529.869995,543.119995,529.400024,5583500,535.090027
2021-03-24,533.780029,534.419983,520.0,4102200,520.809998
2021-03-25,516.98999,518.530029,497.0,4926800,502.859985
2021-03-26,502.820007,508.720001,496.679993,3467800,508.049988
2021-03-29,505.660004,518.0,504.399994,3330000,513.950012
2021-03-30,510.51001,514.409973,506.910004,2418100,513.390015
2021-03-31,515.669983,528.130005,515.440002,3503100,521.659973
2021-04-01,529.929993,540.5,527.030029,3938600,539.419983
2021-04-05,540.01001,542.849976,529.22998,3355900,540.669983
2021-04-06,544.809998,554.169983,543.299988,3474200,544.530029
2021-04-07,543.5,549.640015,541.450012,2151300,546.98999
2021-04-08,551.130005,556.900024,547.570007,4309800,554.580017
2021-04-09,552.690002,556.900024,547.109985,2894000,555.309998
2021-04-12,551.049988,557.97998,549.580017,2944100,552.780029
2021-04-13,557.0,559.75,550.299988,2720300,553.72998
2021-04-14,554.869995,554.869995,538.530029,3740300,540.02002
2021-04-15,544.169983,553.48999,542.659973,3139100,549.219971
2021-04-16,550.539978,551.97998,539.51001,3209100,546.539978
2021-04-19,546.900024,556.440002,545.530029,4288700,554.440002
2021-04-20,554.419983,563.559998,546.299988,11257600,549.570007
2021-04-21,508.0,515.460022,503.600006,22897400,508.899994
2021-04-22,513.820007,513.960022,500.549988,9061100,508.779999
2021-04-23,509.01001,509.700012,500.700012,7307700,505.549988
2021-04-26,506.76001,510.480011,503.0,4388800,510.299988
2021-04-27,512.619995,512.98999,504.579987,3761300,505.549988
2021-04-28,505.200012,508.399994,503.339996,3193000,506.519989
2021-04-29,507.600006,509.290009,499.0,5127800,509.0
2021-04-30,505.0,514.549988,505.0,4413200,513.469971
2021-05-03,512.650024,518.950012,505.200012,4091900,509.109985
2021-05-04,510.779999,511.630005,496.790009,4349500,503.179993
2021-05-05,504.98999,507.779999,494.630005,3129400,496.079987
2021-05-06,495.98999,499.549988,491.369995,3783700,499.549988
2021-05-07,504.619995,508.549988,501.119995,3132800,503.839996
2021-05-10,502.0,503.149994,486.109985,5131600,486.690002
2021-05-11,479.75,497.98999,478.630005,4401000,495.079987
2021-05-12,486.829987,493.540009,482.700012,4121500,484.980011
2021-05-13,489.130005,490.779999,482.709991,2712500,486.660004
2021-05-14,487.859985,494.850006,486.589996,2882500,493.369995
2021-05-17,485.589996,492.709991,482.809998,2705200,488.940002
2021-05-18,488.399994,493.480011,486.190002,2350500,486.279999
2021-05-19,481.630005,488.570007,478.540009,3349900,487.700012
2021-05-20,489.549988,502.700012,488.980011,3721200,501.670013
2021-05-21,503.119995,505.399994,497.26001,3322900,497.890015
2021-05-24,501.049988,504.25,499.51001,2412600,502.899994
2021-05-25,506.0,506.369995,499.220001,2699500,501.339996
2021-05-26,502.339996,504.140015,500.5,2465300,502.359985
2021-05-27,501.799988,505.100006,498.540009,3253800,503.859985
2021-05-28,504.399994,511.76001,502.529999,2910300,502.809998
2021-06-01,504.01001,505.410004,497.73999,2482600,499.079987
2021-06-02,499.820007,503.220001,495.820007,2269000,499.23999
2021-06-03,495.190002,496.660004,487.25,3887400,489.429993
2021-06-04,492.0,501.859985,490.950012,3160500,494.73999
2021-06-07,492.920013,496.700012,490.549988,2791900,494.660004
2021-06-08,497.0,498.820007,489.369995,2374000,492.390015
2021-06-09,494.5,496.089996,484.649994,3055000,485.809998
2021-06-10,487.170013,490.209991,482.140015,4382900,487.269989
2021-06-11,490.0,491.410004,487.779999,3124000,488.769989
2021-06-14,489.679993,503.5,486.910004,4400200,499.890015
2021-06-15,501.230011,501.230011,490.399994,3104100,491.899994
2021-06-16,495.0,496.459991,486.279999,3533200,492.410004
2021-06-17,490.25,501.799988,490.149994,3198300,498.339996
2021-06-18,496.399994,504.48999,495.23999,5197600,500.769989
2021-06-21,501.640015,502.049988,492.279999,5277300,497.0
2021-06-22,498.540009,513.549988,495.799988,5809300,508.820007
2021-06-23,508.480011,516.630005,508.200012,3944800,512.73999
2021-06-24,517.960022,520.960022,514.400024,3361200,518.059998
2021-06-25,528.840027,533.059998,525.0,5299100,527.070007
2021-06-28,528.119995,533.940002,524.559998,2820200,533.030029
2021-06-29,533.549988,536.130005,528.570007,2314600,533.5
2021-06-30,534.059998,534.380005,526.820007,2773400,528.210022
2021-07-01,525.719971,537.039978,525.719971,2805400,533.539978
2021-07-02,535.5,538.539978,529.390015,1975500,533.97998
2021-07-06,533.0,542.859985,533.0,2775100,541.640015
2021-07-07,544.23999,544.640015,531.659973,2722500,535.960022
2021-07-08,530.929993,535.5,529.090027,3269000,530.76001
2021-07-09,531.0,538.26001,528.580017,2777200,535.97998
2021-07-12,540.299988,540.650024,532.919983,1780700,537.309998
2021-07-13,535.76001,545.330017,535.76001,2751600,540.679993
2021-07-14,541.01001,554.099976,541.01001,4659500,547.950012
2021-07-15,553.969971,557.539978,538.200012,5713900,542.950012
2021-07-16,541.809998,544.059998,527.049988,3442100,530.309998
2021-07-19,526.049988,534.909973,522.23999,3885800,532.280029
2021-07-20,526.070007,536.640015,520.299988,6930400,531.049988
2021-07-21,526.130005,530.98999,505.609985,11906800,513.630005
2021-07-22,510.209991,513.679993,507.0,4328100,511.769989
2021-07-23,512.159973,517.409973,504.660004,3820500,515.409973
2021-07-26,514.380005,521.130005,509.01001,2254500,516.48999
2021-07-27,518.080017,521.950012,512.049988,2759000,518.909973
2021-07-28,521.820007,524.469971,516.97998,2390500,519.299988
2021-07-29,519.960022,520.780029,513.789978,1736000,514.25
2021-07-30,512.690002,519.789978,510.959991,2534900,517.570007
2021-08-02,519.0,519.849976,510.51001,2096600,515.150024
2021-08-03,514.390015,515.630005,505.369995,2579400,510.820007
2021-08-04,513.0,517.97998,510.369995,2039400,517.349976
2021-08-05,517.130005,525.409973,514.02002,2556700,524.890015
2021-08-06,524.0,526.840027,519.390015,1919400,520.549988
2021-08-09,521.150024,522.669983,517.98999,1367800,519.969971
2021-08-10,520.0,520.789978,512.969971,1960500,515.840027
2021-08-11,517.0,519.570007,509.769989,1673900,512.400024
2021-08-12,511.859985,513.0,507.200012,1685700,510.720001
2021-08-13,512.640015,521.440002,511.51001,2176300,515.919983
2021-08-16,515.23999,523.380005,512.299988,2032800,517.919983
2021-08-17,515.469971,520.789978,514.200012,2309800,518.909973
2021-08-18,520.0,526.380005,518.650024,2582000,521.869995
2021-08-19,522.73999,548.390015,521.869995,7497300,543.710022
2021-08-20,545.090027,551.390015,539.099976,3774300,546.880005
2021-08-23,545.97998,555.549988,543.73999,2602000,553.330017
2021-08-24,551.47998,555.309998,549.27002,2109500,553.409973
2021-08-25,550.159973,552.840027,545.450012,2065600,547.580017
2021-08-26,546.159973,552.599976,545.900024,1595500,550.119995
2021-08-27,551.599976,564.169983,549.25,3251100,558.919983
2021-08-30,557.25,567.159973,556.450012,2434800,566.179993
2021-08-31,566.119995,569.47998,561.609985,2431900,569.190002
2021-09-01,569.0,591.0,569.0,5626200,582.070007
2021-09-02,583.679993,598.76001,583.679993,6179900,588.549988
2021-09-03,585.799988,591.880005,583.140015,2681200,590.530029
2021-09-07,594.690002,613.849976,593.98999,5821400,606.710022
2021-09-08,603.840027,615.599976,595.710022,5424500,606.049988
2021-09-09,606.469971,609.440002,596.549988,2954200,597.539978
2021-09-10,598.159973,609.450012,593.669983,3948000,598.719971
2021-09-13,598.570007,598.570007,582.780029,3062900,589.289978
2021-09-14,584.890015,587.280029,575.559998,3457000,577.76001
2021-09-15,578.169983,584.619995,575.369995,2755600,582.869995
2021-09-16,584.299988,587.47998,577.719971,1832000,586.5
2021-09-17,587.849976,590.280029,580.849976,4145100,589.349976
2021-09-20,586.789978,591.530029,568.080017,3732200,575.429993
2021-09-21,578.309998,581.880005,569.369995,2250900,573.140015
